,User ID,Count,Unnamed: 0,Date,Tweet Count,Tweet Location,Tweet,label,Clean,city
0,2887087309.0,71,3031,2023-03-21,15021,"DKI Jakarta, Indonesia",prabowo ganjar presiden dan wapres ri lawan kadrunkampret sama cebong hrs bersatu demi nkrilawan kadrun fpi hti khilafahisis,Negative,dan wapres ri lawan kadrunkampret sama cebong hrs bersatu demi nkrilawan kadrun fpi hti khilafahisis,DKI Jakarta
1,2887087309.0,71,3211,2023-03-18,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
2,2887087309.0,71,3212,2023-03-18,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
3,2887087309.0,71,3856,2023-03-10,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
4,2887087309.0,71,3931,2023-03-09,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
5,2887087309.0,71,3947,2023-03-09,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
6,2887087309.0,71,3948,2023-03-09,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
7,2887087309.0,71,4045,2023-03-08,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
8,2887087309.0,71,4475,2023-03-03,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
9,2887087309.0,71,4549,2023-03-03,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
10,2887087309.0,71,4550,2023-03-03,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
11,2887087309.0,71,4551,2023-03-03,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
12,2887087309.0,71,4753,2023-02-28,15021,"DKI Jakarta, Indonesia",ri prabowo presiden ri,Negative,ri ri,DKI Jakarta
13,2887087309.0,71,5088,2023-02-23,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
14,2887087309.0,71,5089,2023-02-23,15021,"DKI Jakarta, Indonesia",prabowo presiden ingat pesan kami mrprabowonkri jgn sampe jatuh ketangan imigrant yamanlanjutkan apa yg telah anda rintis bersama jokowi dlm kabinet,Negative,ingat pesan kami mrprabowonkri jgn sampe jatuh ketangan imigrant yamanlanjutkan apa yg telah anda rintis bersama jokowi dlm kabinet,DKI Jakarta
15,2887087309.0,71,5240,2023-02-22,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
16,2887087309.0,71,5413,2023-02-19,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
17,2887087309.0,71,5467,2023-02-17,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
18,2887087309.0,71,5495,2023-02-17,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
19,2887087309.0,71,5508,2023-02-17,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
20,2887087309.0,71,5559,2023-02-16,15021,"DKI Jakarta, Indonesia",untuk mengatasi situasi politik indonesia yg terpolarisasi dan terpecah pecah nantinya saya percaya prabowo sosok yg tepat melanjutkan pemerintahan ini prabowo presiden,Negative,untuk mengatasi situasi politik indonesia yg terpolarisasi dan terpecah pecah nantinya saya percaya sosok yg tepat melanjutkan pemerintahan ini,DKI Jakarta
21,2887087309.0,71,5598,2023-02-15,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
22,2887087309.0,71,5602,2023-02-15,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
23,2887087309.0,71,5680,2023-02-13,15021,"DKI Jakarta, Indonesia",ri prabowo presiden,Negative,ri,DKI Jakarta
24,2887087309.0,71,5725,2023-02-12,15021,"DKI Jakarta, Indonesia",rosiade prabowo presiden ri,Negative,rosiade ri,DKI Jakarta
25,2887087309.0,71,5735,2023-02-12,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
26,2887087309.0,71,5765,2023-02-11,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
27,2887087309.0,71,5769,2023-02-11,15021,"DKI Jakarta, Indonesia",ri prabowo presiden,Negative,ri,DKI Jakarta
28,2887087309.0,71,5816,2023-02-10,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
29,2887087309.0,71,5948,2023-02-08,15021,"DKI Jakarta, Indonesia",maheswari prabowo presiden,Negative,maheswari,DKI Jakarta
30,2887087309.0,71,5956,2023-02-08,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
31,2887087309.0,71,6035,2023-02-08,15021,"DKI Jakarta, Indonesia",akbar prabowo presiden,Negative,akbar,DKI Jakarta
32,2887087309.0,71,6096,2023-02-07,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
33,2887087309.0,71,6141,2023-02-06,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
34,2887087309.0,71,6142,2023-02-06,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
35,2887087309.0,71,6143,2023-02-06,15021,"DKI Jakarta, Indonesia",akbar prabowo presiden,Negative,akbar,DKI Jakarta
36,2887087309.0,71,6144,2023-02-06,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
37,2887087309.0,71,6145,2023-02-06,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
38,2887087309.0,71,6146,2023-02-06,15021,"DKI Jakarta, Indonesia",prabowo presiden,Negative,,DKI Jakarta
