,User ID,Count,Unnamed: 0,Date,Tweet Count,Tweet Location,Tweet,label,Clean,city
0,465280582.0,69,12,2023-04-16,13673,jakarta,komunitas pedagang tabanan bali deklarasi dukung prabowo jadi presiden jurnas,Positive,komunitas pedagang tabanan bali deklarasi dukung jadi jurnas,jakarta
1,465280582.0,69,14,2023-04-16,13673,jakarta,gemira dan semeton muslim bali deklarasi dukung prabowo presiden,Positive,gemira dan semeton muslim bali deklarasi dukung,jakarta
2,465280582.0,69,23,2023-04-16,13673,jakarta,mulyadi minta ketua dprd kabupaten bogor jadikan prabowo subianto presiden di pemilu bogor rumah utama gerindra rbg,Positive,mulyadi minta ketua dprd kabupaten bogor jadikan subianto di pemilu bogor rumah utama gerindra rbg,jakarta
3,465280582.0,69,273,2023-04-12,13673,jakarta,rudy susmanto minta kader gerindra fokus jadikan prabowo presiden tribunnews depok,Positive,rudy susmanto minta kader gerindra fokus jadikan tribunnews depok,jakarta
4,465280582.0,69,401,2023-04-12,13673,jakarta,simak bukan ganjar anies ataupun prabowo ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Positive,simak bukan ataupun ahli tarot ramal itu keturunan jawa dan suka pakai topi poskota,jakarta
5,465280582.0,69,613,2023-04-10,13673,jakarta,partai gerindra fokus menangkan prabowo jadi presiden wasekjen dpp ingatkan ini jelang pileg,Positive,partai gerindra fokus menangkan jadi wasekjen dpp ingatkan ini jelang pileg,jakarta
6,465280582.0,69,1587,2023-04-04,13673,jakarta,badan relawan prabowo bertekad siap menangkan prabowo jadi presiden mnc trijaya,Positive,badan relawan bertekad siap menangkan jadi mnc trijaya,jakarta
7,465280582.0,69,2204,2023-03-29,13673,jakarta,gerindra arab saudi siap menangkan prabowo subianto presiden sumateranews,Positive,gerindra arab saudi siap menangkan subianto sumateranews,jakarta
8,465280582.0,69,2226,2023-03-29,13673,jakarta,gerindra arab saudi siap menangkan prabowo presiden sumateranews,Positive,gerindra arab saudi siap menangkan sumateranews,jakarta
9,465280582.0,69,2485,2023-03-27,13673,jakarta,gerindra saudi siap menangkan prabowo presiden elshinta,Positive,gerindra saudi siap menangkan elshinta,jakarta
10,465280582.0,69,2744,2023-03-23,13673,jakarta,gerindra klaim dua tanda baik prabowo bakal jadi presiden nasional,Positive,gerindra klaim dua tanda baik bakal jadi nasional,jakarta
11,465280582.0,69,3018,2023-03-21,13674,jakarta,disiplin dan nasionalis alasan emakemak muda deklarasi dukungan untuk prabowo subianto presiden rmol,Positive,disiplin dan nasionalis alasan emakemak muda deklarasi dukungan untuk subianto rmol,jakarta
12,465280582.0,69,3064,2023-03-21,13674,jakarta,kepala bin ungkap aura presiden sudah pindah ke prabowo pengamat titik terang dukungan prabowo presiden semakin terpancar halo semarang,Positive,kepala bin ungkap aura sudah pindah ke pengamat titik terang dukungan semakin terpancar halo semarang,jakarta
13,465280582.0,69,3098,2023-03-20,13674,jakarta,kedekatan presiden joko widodo dan prabowo subianto lemahkan asa puan maharani maju pilpres info indonesia info indonesia,Positive,kedekatan joko widodo dan subianto lemahkan asa puan maharani maju pilpres info indonesia info indonesia,jakarta
14,465280582.0,69,3178,2023-03-19,13674,jakarta,komunitas pemuda di papua deklarasi dukung prabowo subianto presiden pasific,Positive,komunitas pemuda di papua deklarasi dukung subianto pasific,jakarta
15,465280582.0,69,3180,2023-03-19,13674,jakarta,komunitas pemuda di papua deklarasi dukung prabowo presiden pasific,Positive,komunitas pemuda di papua deklarasi dukung pasific,jakarta
16,465280582.0,69,3237,2023-03-17,13674,jakarta,relawan gupra hadir menangkan prabowo presiden di provinsi papua tengah pasific,Positive,relawan gupra hadir menangkan di provinsi papua tengah pasific,jakarta
17,465280582.0,69,3268,2023-03-17,13674,jakarta,relawan emak emak muda di papua dukung prabowo subianto jadi presiden paraparatv,Positive,relawan emak emak muda di papua dukung subianto jadi paraparatv,jakarta
18,465280582.0,69,3276,2023-03-16,13674,jakarta,relawan emak emak muda di papua dukung prabowo jadi presiden paraparatv,Positive,relawan emak emak muda di papua dukung jadi paraparatv,jakarta
19,465280582.0,69,3278,2023-03-16,13674,jakarta,ratusan emakemak di makassar siap menangkan prabowo subianto presiden sulsel ekspres,Positive,ratusan emakemak di makassar siap menangkan subianto sulsel ekspres,jakarta
20,465280582.0,69,3321,2023-03-15,13674,jakarta,muhammad farid rayendra siap menangkan prabowo subianto presiden di pilpres,Positive,muhammad farid rayendra siap menangkan subianto di pilpres,jakarta
21,465280582.0,69,3363,2023-03-15,13674,jakarta,rngp tegaskan ganjar pranowo sebagai calon presiden ri bukan cawapresnya prabowo subianto,Positive,rngp tegaskan sebagai calon ri bukan cawapresnya subianto,jakarta
22,465280582.0,69,3387,2023-03-15,13674,jakarta,emud lampung deklarasi dukung prabowo calon presiden,Positive,emud lampung deklarasi dukung calon,jakarta
23,465280582.0,69,3392,2023-03-15,13674,jakarta,rakorda gerindra sultra solid menangkan prabowo subianto presiden,Positive,rakorda gerindra sultra solid menangkan subianto,jakarta
24,465280582.0,69,3557,2023-03-13,13674,jakarta,muhammad farid rayendra siap menangkan prabowo presiden di pilpres,Positive,muhammad farid rayendra siap menangkan di pilpres,jakarta
25,465280582.0,69,3741,2023-03-12,13674,jakarta,dari balik gunung keluarga kogoya nyatakan sikap dukung prabowo presiden pasific,Positive,dari balik gunung keluarga kogoya nyatakan sikap dukung pasific,jakarta
26,465280582.0,69,3746,2023-03-12,13674,jakarta,sekjen gerindra jika terpilih presiden prabowo komitmen mengabdi untuk rakyat dan negara,Positive,sekjen gerindra jika terpilih komitmen mengabdi untuk rakyat dan negara,jakarta
27,465280582.0,69,3865,2023-03-10,13674,jakarta,dampingi presiden kunker di kebumen prabowo subianto dapat dukungan tiket pilpres flores editorial flores editorial,Positive,dampingi kunker di kebumen subianto dapat dukungan tiket pilpres flores editorial flores editorial,jakarta
28,465280582.0,69,3921,2023-03-09,13674,jakarta,rmd rakerda gerindra lampung satukan tekad menangkan prabowo subianto presiden,Positive,rmd rakerda gerindra lampung satukan tekad menangkan subianto,jakarta
29,465280582.0,69,3954,2023-03-09,13674,jakarta,sumringahnya presiden joko widodo bersama prabowo subianto dan ganjar pranowo sinyal dukungan pilpres info indonesia info indonesia,Positive,sumringahnya joko widodo bersama subianto dan sinyal dukungan pilpres info indonesia info indonesia,jakarta
30,465280582.0,69,4276,2023-03-06,13674,jakarta,kembali dicalonkan jadi presiden di pemilu prabowo subianto subianto ternyata punya sumpah begini info sumsel info sumsel,Positive,kembali dicalonkan jadi di pemilu subianto subianto ternyata punya sumpah begini info sumsel info sumsel,jakarta
31,465280582.0,69,4658,2023-03-02,13674,jakarta,partai gerindra siap menangkan prabowo subianto sebagai presiden,Positive,partai gerindra siap menangkan subianto sebagai,jakarta
32,465280582.0,69,4687,2023-03-01,13674,jakarta,rakerda gerindra sultra dasco ajak rakyat menangkan prabowo subianto presiden sindonews nasional,Positive,rakerda gerindra sultra dasco ajak rakyat menangkan subianto sindonews nasional,jakarta
33,465280582.0,69,4704,2023-03-01,13674,jakarta,peringati hut partai gerindra ke prabowo subianto didoakan menjadi presiden sekilas media,Positive,peringati hut partai gerindra ke subianto didoakan menjadi sekilas media,jakarta
34,465280582.0,69,4715,2023-03-01,13674,jakarta,momen presiden jokowi mendoakan prabowo subianto sukses di pemilu internasional kontan,Positive,momen jokowi mendoakan subianto sukses di pemilu internasional kontan,jakarta
35,465280582.0,69,4814,2023-02-27,13674,jakarta,tidar ujung tombak kemenangan prabowo subianto menuju presiden dan partai gerindra jatimnet,Positive,tidar ujung tombak kemenangan subianto menuju dan partai gerindra jatimnet,jakarta
36,465280582.0,69,4901,2023-02-26,13674,jakarta,ya allah mohon prabowo subianto presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,ya allah mohon subianto doa mulan jameela saat umroh langsung diucap di depan kabah,jakarta
37,465280582.0,69,4960,2023-02-26,13674,jakarta,ya allah prabowo subianto menang presiden doa mulan jameela saat umroh langsung diucap di depan kabah,Positive,ya allah subianto menang doa mulan jameela saat umroh langsung diucap di depan kabah,jakarta
38,465280582.0,69,5290,2023-02-21,13675,jakarta,ketua relawan jokowi hingga puluhan ormas di jabar dukung prabowo subianto presiden,Positive,ketua relawan jokowi hingga puluhan ormas di jabar dukung subianto,jakarta
39,465280582.0,69,5397,2023-02-19,13675,jakarta,usung prabowo subianto calon presiden koalisi antarpartai masih dinamis,Positive,usung subianto calon koalisi antarpartai masih dinamis,jakarta
40,465280582.0,69,5416,2023-02-19,13675,jakarta,deklarasi dukung prabowo subianto jadi presiden gerindra muba gelar khitanan masal,Positive,deklarasi dukung subianto jadi gerindra muba gelar khitanan masal,jakarta
