,User ID,Count,Unnamed: 0,Date,Tweet Count,Tweet Location,Tweet,label,Clean,city
0,306615832.0,150,678,2023-04-07,7501,,asmara anies pemimpin pro rakyat presiden ri,Positive,asmara pemimpin pro rakyat ri,
1,306615832.0,150,679,2023-04-07,7501,,anies pemimpin pro rakyat presiden ri,Positive,pemimpin pro rakyat ri,
2,306615832.0,150,683,2023-04-07,7501,,anies pemimpin pro rakyat presiden ri,Positive,pemimpin pro rakyat ri,
3,306615832.0,150,688,2023-04-07,7501,,anies pemimpin bersih jujur dan cerdas saatnya lawan oligarki lawan korupsi selamatkan indonesia anies presiden ri,Positive,pemimpin bersih jujur dan cerdas saatnya lawan oligarki lawan korupsi selamatkan indonesia ri,
4,306615832.0,150,691,2023-04-07,7501,,anies pemimpin pro rakyat presiden ri,Positive,pemimpin pro rakyat ri,
5,306615832.0,150,752,2023-04-06,7501,,anies pemimpin bersih cerdas anti korupsi membuat oligarki dan koruptor gemetar mari selamatkan indonesia anies presiden ri,Positive,pemimpin bersih cerdas anti korupsi membuat oligarki dan koruptor gemetar mari selamatkan indonesia ri,
6,306615832.0,150,772,2023-04-06,7501,,tidak ada yang paling ditakutkan koruptor selain pemimpin yang jujur cerdas bersih dan berani anies presiden ri,Positive,tidak ada yang paling ditakutkan koruptor selain pemimpin yang jujur cerdas bersih dan berani ri,
7,306615832.0,150,788,2023-04-05,7501,,ya akur saja bro saya suka prabowo tapi dukung anies presiden ri,Positive,ya akur saja bro saya suka tapi dukung ri,
8,306615832.0,150,821,2023-04-05,7501,,tv orang tua yang cerdas pantas menurun ke anaknya anies pemimpin jujur bersih dan cerdas presiden ri,Positive,tv orang tua yang cerdas pantas menurun ke anaknya pemimpin jujur bersih dan cerdas ri,
9,306615832.0,150,822,2023-04-05,7501,,tv luar biasa inilah pemimpin sejati mau mendengarkan suara rakyat anies presiden ri,Positive,tv luar biasa inilah pemimpin sejati mau mendengarkan suara rakyat ri,
10,306615832.0,150,1084,2023-03-29,7501,,bismillah bersama nu mari bersatu menuju indonesia maju damai adil dan makmur anies presiden ri,Positive,bismillah bersama nu mari bersatu menuju indonesia maju damai adil dan makmur ri,
11,306615832.0,150,1174,2023-03-28,7501,,masya alloh dari sini integritas seorang anies baswedan berasal semangat lawan oligarki selamatkan indonesia anies presiden ri,Positive,masya alloh dari sini integritas seorang berasal semangat lawan oligarki selamatkan indonesia ri,
12,306615832.0,150,1229,2023-03-27,7501,,yuk bersama berjuang selamatkan rakyat anies presiden ri,Positive,yuk bersama berjuang selamatkan rakyat ri,
13,306615832.0,150,1252,2023-03-27,7501,,mari bersama lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari bersama lawan oligarki selamatkan indonesia ri,
14,306615832.0,150,1255,2023-03-27,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,
15,306615832.0,150,1284,2023-03-26,7501,,amin mari bersama lawan oligarki selamatkan indonesia anies presiden ri,Positive,amin mari bersama lawan oligarki selamatkan indonesia ri,
16,306615832.0,150,1297,2023-03-26,7501,,mari rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari rakyat bersatu lawan oligarki selamatkan indonesia ri,
17,306615832.0,150,1409,2023-03-25,7501,,bersama nu mari kita selamatkan indonesia anies presiden ri,Positive,bersama nu mari kita selamatkan indonesia ri,
18,306615832.0,150,1447,2023-03-24,7501,,alhamdulillah di bulan suci ini koalisi perubahan menuju indonesia maju damai adil dan makmur anies presiden ri,Positive,alhamdulillah di bulan suci ini koalisi perubahan menuju indonesia maju damai adil dan makmur ri,
19,306615832.0,150,1452,2023-03-24,7501,,jsp alhamdulillah di bulan yang suci ini koalisi perubahan untuk indonesia yang waras maju damai adil dan makmur anies presiden ri,Positive,jsp alhamdulillah di bulan yang suci ini koalisi perubahan untuk indonesia yang waras maju damai adil dan makmur ri,
20,306615832.0,150,1453,2023-03-24,7501,,alhamdulillah di bulan yang suci ini untuk indonesia yang waras maju damai adil dan sejahtera anies presiden ri,Positive,alhamdulillah di bulan yang suci ini untuk indonesia yang waras maju damai adil dan sejahtera ri,
21,306615832.0,150,1454,2023-03-24,7501,,alhamdulillah di bulan yang suci ini untuk indonesia yang lebih baik anies presiden ri,Positive,alhamdulillah di bulan yang suci ini untuk indonesia yang lebih baik ri,
22,306615832.0,150,1455,2023-03-24,7501,,alhamdulillah di bulan yang suci ini untuk indonesia yang lebih baik anies presiden ri,Positive,alhamdulillah di bulan yang suci ini untuk indonesia yang lebih baik ri,
23,306615832.0,150,1479,2023-03-24,7501,,mari bersama rakyat selamatkan indonesia anies presiden ri,Positive,mari bersama rakyat selamatkan indonesia ri,
24,306615832.0,150,1480,2023-03-24,7501,,mari bersama rakyat selamatkan indonesia anies presiden ri,Positive,mari bersama rakyat selamatkan indonesia ri,
25,306615832.0,150,1594,2023-03-22,7501,,mari bersama rakyat dan para ulama selamatkan indonesia anies presiden ri,Positive,mari bersama rakyat dan para ulama selamatkan indonesia ri,
26,306615832.0,150,1601,2023-03-22,7501,,sebagai keturunan wong suroboyo sudah sewajarnya warga jatim mendukung keturunan daerahnya untuk indonesia lebih baik anies presiden ri,Positive,sebagai keturunan wong suroboyo sudah sewajarnya warga jatim mendukung keturunan daerahnya untuk indonesia lebih baik ri,
27,306615832.0,150,1603,2023-03-22,7501,,bersama nu mari kita selamatkan indonesia anies presiden ri,Positive,bersama nu mari kita selamatkan indonesia ri,
28,306615832.0,150,1626,2023-03-22,7501,,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur anies presiden ri,Positive,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur ri,
29,306615832.0,150,1627,2023-03-22,7501,,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur anies presiden ri,Positive,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur ri,
30,306615832.0,150,1637,2023-03-22,7501,,pemimpin yang dekat dengan rakyat dan para ulama insya alloh membawa negeri ini kembali maju damai adil dan makmur anies presiden ri,Positive,pemimpin yang dekat dengan rakyat dan para ulama insya alloh membawa negeri ini kembali maju damai adil dan makmur ri,
31,306615832.0,150,1702,2023-03-21,7501,,mari bersama rakyat selamatkan indonesia rakyat adil dan makmur anies presiden ri,Positive,mari bersama rakyat selamatkan indonesia rakyat adil dan makmur ri,
32,306615832.0,150,1717,2023-03-21,7501,,bersama para ulama mari selamatkan negeri indonesia kita tercinta anies presiden ri,Positive,bersama para ulama mari selamatkan negeri indonesia kita tercinta ri,
33,306615832.0,150,1737,2023-03-20,7501,,alhamdulillah amin ya robbal alamin bersama nu mari kita selamatkan indonesia anies presiden ri,Positive,alhamdulillah amin ya robbal alamin bersama nu mari kita selamatkan indonesia ri,
34,306615832.0,150,1741,2023-03-20,7501,,partainya bersih bacapresnya jujur dan bersih anies presiden ri,Positive,partainya bersih bacapresnya jujur dan bersih ri,
35,306615832.0,150,1759,2023-03-20,7501,,pilih orang indonesia yang jujur cerdas dan berprestasi untuk pimpin indonesia anies presiden ri,Positive,pilih orang indonesia yang jujur cerdas dan berprestasi untuk pimpin indonesia ri,
36,306615832.0,150,1785,2023-03-20,7501,,anies pemimpin merakyat sangat dekat dengan rakyat harapan rakyat anies presiden ri,Positive,pemimpin merakyat sangat dekat dengan rakyat harapan rakyat ri,
37,306615832.0,150,1828,2023-03-19,7501,,partainya bersih bacapresnya jujur dan bersih insya alloh indonesia maju adil sejahtera anies presiden ri,Positive,partainya bersih bacapresnya jujur dan bersih insya alloh indonesia maju adil sejahtera ri,
38,306615832.0,150,1915,2023-03-19,7501,,pemimpin merakyat benar benar pro rakyat mari bersama sama dukung anies presiden ri untuk indonesia yang lebih baik maju damai adil dan sejahtera,Positive,pemimpin merakyat benar benar pro rakyat mari bersama sama dukung ri untuk indonesia yang lebih baik maju damai adil dan sejahtera,
39,306615832.0,150,1979,2023-03-18,7501,,mari kita dukung anies presiden ri untuk indonesia maju damai adil dan makmur,Positive,mari kita dukung ri untuk indonesia maju damai adil dan makmur,
40,306615832.0,150,1982,2023-03-18,7501,,hujan insya alloh menjadi berkah mengantarkan anies presiden ri,Positive,hujan insya alloh menjadi berkah mengantarkan ri,
41,306615832.0,150,1983,2023-03-18,7501,,bersama rakyat dan para ulama mari kita dukung anies presiden ri selamatkan indonesia,Positive,bersama rakyat dan para ulama mari kita dukung ri selamatkan indonesia,
42,306615832.0,150,2028,2023-03-18,7501,,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia ri,
43,306615832.0,150,2059,2023-03-17,7501,,terlihat rakyat begitu mencintainya anies presiden ri,Positive,terlihat rakyat begitu mencintainya ri,
44,306615832.0,150,2065,2023-03-17,7501,,anies baswedan wong suroboyo indonesia asli insya alloh presiden ri,Positive,wong suroboyo indonesia asli insya alloh ri,
45,306615832.0,150,2070,2023-03-17,7501,,anies pemimpin yang merakyat menghormati para ulama presiden ri,Positive,pemimpin yang merakyat menghormati para ulama ri,
46,306615832.0,150,2073,2023-03-17,7501,,asmara rakyat sudah tidak sabar mendukung anies presiden ri hidup rakyat hidup indonesia,Positive,asmara rakyat sudah tidak sabar mendukung ri hidup rakyat hidup indonesia,
47,306615832.0,150,2074,2023-03-17,7501,,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung anies presiden ri,Positive,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung ri,
48,306615832.0,150,2101,2023-03-17,7501,,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur anies presiden ri,Positive,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur ri,
49,306615832.0,150,2160,2023-03-16,7501,,pemimpin cerdas jujur dan tidak baperan anies presiden ri,Positive,pemimpin cerdas jujur dan tidak baperan ri,
50,306615832.0,150,2216,2023-03-15,7501,,anies pemimpin yang diharapkan rakyat presiden ri,Positive,pemimpin yang diharapkan rakyat ri,
51,306615832.0,150,2381,2023-03-13,7501,,pemimpin yang lahir di indonesia jiwa raganya indonesia asli merah putih darahnya siap membawa indonesia maju damai adil dan makmur mari bersama rakyat dukung anies baswedan presiden ri,Positive,pemimpin yang lahir di indonesia jiwa raganya indonesia asli merah putih darahnya siap membawa indonesia maju damai adil dan makmur mari bersama rakyat dukung ri,
52,306615832.0,150,2445,2023-03-12,7501,,orang orang cerdas dan waras merapat ke anies mari lawan oligarki selamatkan indonesia anies presiden ri,Positive,orang orang cerdas dan waras merapat ke mari lawan oligarki selamatkan indonesia ri,
53,306615832.0,150,2463,2023-03-12,7501,,anies pemimpin yang benar benar dekat dengan rakyat presiden ri,Positive,pemimpin yang benar benar dekat dengan rakyat ri,
54,306615832.0,150,2470,2023-03-12,7501,,pemimpin yang benar benar merakyat dekat dengan rakyat tanpa polesan tanpa setingan tanpa sutradara anies presiden ri,Positive,pemimpin yang benar benar merakyat dekat dengan rakyat tanpa polesan tanpa setingan tanpa sutradara ri,
55,306615832.0,150,2481,2023-03-12,7501,,masya alloh rakyat begitu merindukan pemimpin yang cerdas jujur benar benar pro rakyat bukan polesan anies presiden ri,Positive,masya alloh rakyat begitu merindukan pemimpin yang cerdas jujur benar benar pro rakyat bukan polesan ri,
56,306615832.0,150,2482,2023-03-12,7501,,anies pemimpin yang dicintai rakyat presiden ri,Positive,pemimpin yang dicintai rakyat ri,
57,306615832.0,150,2491,2023-03-12,7501,,pulang kampung ke kota kelahiran anies pemimpin merakyat presiden ri,Positive,pulang kampung ke kota kelahiran pemimpin merakyat ri,
58,306615832.0,150,2545,2023-03-11,7501,,sangat bangga ada pemimpin indonesia dihormati di dunia internasional cerdas jujur berwibawa anies presiden ri,Positive,sangat bangga ada pemimpin indonesia dihormati di dunia internasional cerdas jujur berwibawa ri,
59,306615832.0,150,2562,2023-03-11,7501,,pemimpin kelas internasional siapa anak bangsa yang tidak bangga anies pemimpin cerdas jujur dihormati dunia intrenasional presiden ri,Positive,pemimpin kelas internasional siapa anak bangsa yang tidak bangga pemimpin cerdas jujur dihormati dunia intrenasional ri,
60,306615832.0,150,2592,2023-03-10,7501,,anies pemimpin cerdas jujur bersih presiden ri,Positive,pemimpin cerdas jujur bersih ri,
61,306615832.0,150,2608,2023-03-10,7501,,bangga pemimpin kebanggaan indonesia dihormati di dunia internasional anies presiden ri,Positive,bangga pemimpin kebanggaan indonesia dihormati di dunia internasional ri,
62,306615832.0,150,2611,2023-03-10,7501,,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive,pemimpin level internasional kebanggaan indonesia ri,
63,306615832.0,150,2637,2023-03-09,7501,,sangat membanggakan pemimpin level internasional kebanggaan indonesia anies presiden ri,Positive,sangat membanggakan pemimpin level internasional kebanggaan indonesia ri,
64,306615832.0,150,2652,2023-03-09,7501,,mari dukung anies baswedan presiden ri untuk indonesia bersatu aman damai dan maju,Positive,mari dukung ri untuk indonesia bersatu aman damai dan maju,
65,306615832.0,150,2653,2023-03-09,7501,,asmara siapa yang ingin indonesia aman damai maju tanpa buzzer kang hoax dan pemecah belah dukung anies baswedan presiden ri,Positive,asmara siapa yang ingin indonesia aman damai maju tanpa buzzer kang hoax dan pemecah belah dukung ri,
66,306615832.0,150,2669,2023-03-09,7501,,anies pemimpin kebangaan indonesia presiden ri,Positive,pemimpin kebangaan indonesia ri,
67,306615832.0,150,2693,2023-03-09,7501,,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia ri,
68,306615832.0,150,2695,2023-03-09,7501,,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju anies presiden ri,Positive,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju ri,
69,306615832.0,150,2754,2023-03-08,7501,,anies presiden ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,Positive,ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,
70,306615832.0,150,2785,2023-03-07,7501,,karya anies memang luar biasa saatnya anies urus indonesia anies presiden ri,Positive,karya memang luar biasa saatnya urus indonesia ri,
71,306615832.0,150,2788,2023-03-07,7501,,pemimpin kebanggaan indonesia anies presiden ri,Positive,pemimpin kebanggaan indonesia ri,
72,306615832.0,150,2804,2023-03-07,7501,,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive,pemimpin level internasional kebanggaan indonesia ri,
73,306615832.0,150,2886,2023-03-06,7501,,dicintai rakyat di dalam dan di luar negeri anies presiden ri,Positive,dicintai rakyat di dalam dan di luar negeri ri,
74,306615832.0,150,2983,2023-03-05,7501,,bapak prabowo sebagai negarawan ada baiknya mendukung anies presiden ri lawan oligarki selamatkan indonesia,Positive,bapak sebagai negarawan ada baiknya mendukung ri lawan oligarki selamatkan indonesia,
75,306615832.0,150,2988,2023-03-05,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,pemimpin cerdas dan jujur ri,
76,306615832.0,150,3018,2023-03-05,7501,,walau sudah mantan tetap ingat warga jakarta mantap pak anies sangat peduli kesedihan warga cocok jadi presiden ri,Positive,walau sudah mantan tetap ingat warga jakarta mantap pak sangat peduli kesedihan warga cocok jadi ri,
77,306615832.0,150,3020,2023-03-05,7501,,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,rakyat bersatu lawan oligarki selamatkan indonesia ri,
78,306615832.0,150,3037,2023-03-05,7501,,asmara untuk indonesia yang lebih baik anies presiden ri,Positive,asmara untuk indonesia yang lebih baik ri,
79,306615832.0,150,3045,2023-03-04,7501,,bismillah untuk selamatkan indonesia dari oligarki anies presiden ri,Positive,bismillah untuk selamatkan indonesia dari oligarki ri,
80,306615832.0,150,3275,2023-03-02,7501,,mari bersama rakyat lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari bersama rakyat lawan oligarki selamatkan indonesia ri,
81,306615832.0,150,3302,2023-03-02,7501,,mari bersama koalisi perubahan selamatkan indonesia selamatkan rakyat anies presiden ri,Positive,mari bersama koalisi perubahan selamatkan indonesia selamatkan rakyat ri,
82,306615832.0,150,3607,2023-02-27,7501,,anies pemimpin cerdas jujur dan mempersatukan presiden ri,Positive,pemimpin cerdas jujur dan mempersatukan ri,
83,306615832.0,150,3614,2023-02-27,7501,,anies presiden ri indonesia damai maju adil dan makmur tanpa buzzer,Positive,ri indonesia damai maju adil dan makmur tanpa buzzer,
84,306615832.0,150,3762,2023-02-25,7501,,mari bersama rakyat lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari bersama rakyat lawan oligarki selamatkan indonesia ri,
85,306615832.0,150,4097,2023-02-23,7501,,bismillah semoga alloh yang maha kuasa meridhoi dan melancarkan anies baswedan menjadi presiden ri,Positive,bismillah semoga alloh yang maha kuasa meridhoi dan melancarkan menjadi ri,
86,306615832.0,150,4168,2023-02-22,7501,,mari bergerak bersama lawan oligarki selamatkan indonesia anies presiden ri,Positive,mari bergerak bersama lawan oligarki selamatkan indonesia ri,
87,306615832.0,150,4172,2023-02-22,7501,,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,rakyat bersatu lawan oligarki selamatkan indonesia ri,
